shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L6000_0,110,-99.1303742739736,8.69,19.4867329305391
SH0200L6000_0,111,-99.1301389449999,8.72,19.486562639000105
SH0200L6000_0,112,-99.12714090290709,9.12,19.4843669697415
SH0200L6000_0,113,-99.1269183843075,9.15,19.4841809392152
SH0200L6000_0,114,-99.1266358315489,9.19,19.48395733049789
SH0200L6000_0,115,-99.1264723634033,9.21,19.483838846401
SH0200L6000_0,116,-99.1263210211406,9.23,19.4837509597143
SH0200L6000_0,117,-99.1261535535296,9.25,19.4836764742635
SH0200L6000_0,118,-99.1247615891076,9.4,19.483357988066302
SH0200L6000_0,119,-99.1233151658828,9.56,19.4830318767123
SH0200L6000_0,120,-99.12310940794993,9.58,19.4829766173734
SH0200L6000_0,121,-99.1229621183226,9.6,19.4829307342703
SH0200L6000_0,122,-99.1199824931645,9.93,19.4819103636234
SH0200L6000_0,123,-99.1197310486657,9.96,19.4818537532305
SH0200L6000_0,124,-99.1194983461019,9.98,19.4818073883068
SH0200L6000_0,125,-99.1193833666245,9.99,19.4817902482287
SH0200L6000_0,126,-99.11920586554449,10.01,19.4817788878622
SH0200L6000_0,127,-99.11752633829548,10.19,19.481692399447
SH0200L6000_0,128,-99.11634365127192,10.31,19.4815779838124
SH0200L6000_0,129,-99.11577480877008,10.37,19.4814941816725
SH0200L6000_0,130,-99.11449047897058,10.51,19.4812658650264
SH0200L6000_0,131,-99.1136722616374,10.6,19.4811296436322
SH0200L6000_0,132,-99.1128689035966,10.69,19.481027647575
SH0200L6000_0,133,-99.1125159268552,10.73,19.4810135205778
SH0200L6000_0,134,-99.1122386040274,10.76,19.481025648098303
SH0200L6000_0,135,-99.11205993098628,10.78,19.4810450139229
SH0200L6000_0,136,-99.111701672154,10.82,19.4811455348138
SH0200L6000_0,137,-99.1114640234881,10.85,19.4812832283841
SH0200L6000_0,138,-99.1113365429009,10.87,19.4813862679818
SH0200L6000_0,139,-99.1111111111466,10.9,19.4815965914007
SH0200L6000_0,140,-99.11088272699352,10.93,19.4817966553518
SH0200L6000_0,141,-99.1099304797479,11.09,19.4829351585677
SH0200L6000_0,142,-99.1097717281834,11.11,19.4830619829501
SH0200L6000_0,143,-99.1095927888756,11.13,19.4831625173484
SH0200L6000_0,144,-99.1094188628932,11.15,19.48322000880789
SH0200L6000_0,145,-99.10913397718107,11.18,19.483239309447
SH0200L6000_0,146,-99.1088894022571,11.21,19.4832155456756
SH0200L6000_0,147,-99.1074753125371,11.36,19.4829388216674
SH0200L6000_1,1,-99.1074753125371,0.0,19.4829388216674
SH0200L6000_1,2,-99.1088894022571,0.15,19.4832155456756
SH0200L6000_1,3,-99.10913397718107,0.18,19.483239309447
SH0200L6000_1,4,-99.1094188628932,0.21,19.48322000880789
SH0200L6000_1,5,-99.1095927888756,0.23,19.4831625173484
SH0200L6000_1,6,-99.1097717281834,0.25,19.4830619829501
SH0200L6000_1,7,-99.1099304797479,0.27,19.4829351585677
SH0200L6000_1,8,-99.11088272699352,0.43,19.4817966553518
SH0200L6000_1,9,-99.1111111111466,0.46,19.4815965914007
SH0200L6000_1,10,-99.1113365429009,0.49,19.4813862679818
SH0200L6000_1,11,-99.1114640234881,0.51,19.4812832283841
SH0200L6000_1,12,-99.111701672154,0.54,19.4811455348138
SH0200L6000_1,13,-99.11205993098628,0.58,19.4810450139229
SH0200L6000_1,14,-99.1122386040274,0.6,19.481025648098303
SH0200L6000_1,15,-99.1125159268552,0.63,19.4810135205778
SH0200L6000_1,16,-99.1128689035966,0.67,19.481027647575
SH0200L6000_1,17,-99.1136722616374,0.76,19.4811296436322
SH0200L6000_1,18,-99.11449047897058,0.85,19.4812658650264
SH0200L6000_1,19,-99.11577480877008,0.99,19.4814941816725
SH0200L6000_1,20,-99.11634365127192,1.05,19.4815779838124
SH0200L6000_1,21,-99.11752633829548,1.17,19.481692399447
SH0200L6000_1,22,-99.11920586554449,1.35,19.4817788878622
SH0200L6000_1,23,-99.1193833666245,1.37,19.4817902482287
SH0200L6000_1,24,-99.1194983461019,1.38,19.4818073883068
SH0200L6000_1,25,-99.1197310486657,1.4,19.4818537532305
SH0200L6000_1,26,-99.1199824931645,1.43,19.4819103636234
SH0200L6000_1,27,-99.1229621183226,1.76,19.4829307342703
SH0200L6000_1,28,-99.12310940794993,1.78,19.4829766173734
SH0200L6000_1,29,-99.1233151658828,1.8,19.4830318767123
SH0200L6000_1,30,-99.1247615891076,1.96,19.483357988066302
SH0200L6000_1,31,-99.1261535535296,2.11,19.4836764742635
SH0200L6000_1,32,-99.1263210211406,2.13,19.4837509597143
SH0200L6000_1,33,-99.1264723634033,2.15,19.483838846401
SH0200L6000_1,34,-99.1266358315489,2.17,19.48395733049789
SH0200L6000_1,35,-99.1269183843075,2.21,19.4841809392152
SH0200L6000_1,36,-99.12714090290709,2.24,19.4843669697415
SH0200L6000_1,37,-99.1301389449999,2.64,19.486562639000105
SH0200L6000_1,38,-99.1303742739736,2.67,19.4867329305391
SH0200L6000_1,39,-99.13054985153008,2.69,19.486853315194303
SH0200L6000_1,40,-99.1307238831862,2.71,19.4869320957588
SH0200L6000_1,41,-99.1309039476403,2.73,19.486987917293103
SH0200L6000_1,42,-99.13370862698144,3.03,19.487606476667
SH0200L6000_1,43,-99.1340354442055,3.07,19.48767653322589
SH0200L6000_1,44,-99.1343002426164,3.1,19.48775237381989
SH0200L6000_1,45,-99.13625696581828,3.33,19.4886673583896
SH0200L6000_1,46,-99.1364284723214,3.35,19.4887359731867
SH0200L6000_1,47,-99.13651673716552,3.36,19.4887586220524
SH0200L6000_1,48,-99.1366360059999,3.37,19.4887763790001
SH0200L6000_1,49,-99.138616350556,3.58,19.4889961363494
SH0200L6000_1,50,-99.1390097283623,3.62,19.4890580032176
SH0200L6000_1,51,-99.139357581,3.66,19.489127561
SH0200L6000_1,52,-99.143298965,4.08,19.4899252050001
SH0200L6000_1,53,-99.1443726598292,4.2,19.4901572313506
SH0200L6000_1,54,-99.14458727308642,4.22,19.490214436298896
SH0200L6000_1,55,-99.1448520914979,4.25,19.49030269505489
SH0200L6000_1,56,-99.1451260844586,4.28,19.4903994178638
SH0200L6000_1,57,-99.1452523726944,4.29,19.4904422931358
SH0200L6000_1,58,-99.1454551443399,4.31,19.4905052551914
SH0200L6000_1,59,-99.1457224597762,4.34,19.4905652957781
SH0200L6000_1,60,-99.146079855,4.38,19.490632276
SH0200L6000_1,61,-99.1506113409999,4.87,19.491544578000106
SH0200L6000_1,62,-99.1519152769149,5.01,19.4917999071938
SH0200L6000_1,63,-99.1521956944304,5.04,19.491845580651106
SH0200L6000_1,64,-99.1525063361223,5.07,19.491856796511
SH0200L6000_1,65,-99.1527157831579,5.09,19.491841107778303
SH0200L6000_1,66,-99.1528904800538,5.11,19.4918058113161
SH0200L6000_1,67,-99.15301373653652,5.12,19.4917655368728
SH0200L6000_1,68,-99.15310446750271,5.13,19.4917252898512
SH0200L6000_1,69,-99.153213327185,5.14,19.4916688684951
SH0200L6000_1,70,-99.153408448129,5.16,19.4915398092476
SH0200L6000_1,71,-99.15891175269206,5.86,19.4879525847618
SH0200L6000_1,72,-99.1591429499994,5.89,19.4878178828554
SH0200L6000_1,73,-99.1593426505409,5.91,19.4877364980481
SH0200L6000_1,74,-99.15967988792048,5.95,19.4876487120268
SH0200L6000_1,75,-99.15995089345672,5.98,19.4875951978939
SH0200L6000_1,76,-99.1602846454955,6.02,19.487552062620303
SH0200L6000_1,77,-99.1604525590112,6.04,19.4875476099647
SH0200L6000_1,78,-99.1606371271627,6.06,19.487557488928896
SH0200L6000_1,79,-99.160926130513,6.09,19.4876217918129
SH0200L6000_1,80,-99.161101671799,6.11,19.4876818912384
SH0200L6000_1,81,-99.1612136525541,6.12,19.4877176579555
SH0200L6000_1,82,-99.1613317043499,6.13,19.4877735043599
SH0200L6000_1,83,-99.1614709564111,6.15,19.487850851605
SH0200L6000_1,84,-99.1636381012776,6.41,19.4890212278246
SH0200L6000_1,85,-99.1639869135894,6.45,19.489213402604
SH0200L6000_1,86,-99.1641756138374,6.47,19.4893057171412
SH0200L6000_1,87,-99.16433908,6.49,19.489368958000103
SH0200L6000_1,88,-99.1664048780408,6.72,19.4900729685122
SH0200L6000_1,89,-99.167733625,6.87,19.490486983
SH0200L6000_1,90,-99.16932252013692,7.05,19.4910056580903
SH0200L6000_1,91,-99.1696991273741,7.09,19.4911294372927
SH0200L6000_1,92,-99.1698489389868,7.11,19.4911588055522
SH0200L6000_1,93,-99.17002804639807,7.13,19.4911758782791
SH0200L6000_1,94,-99.1702049143993,7.15,19.4911745981569
SH0200L6000_1,95,-99.1706133480722,7.19,19.4911514984263
SH0200L6000_1,96,-99.1723317316605,7.37,19.4910354973781
SH0200L6000_1,97,-99.1724804691942,7.39,19.4910150315018
SH0200L6000_1,98,-99.17262289446998,7.41,19.490986202709
SH0200L6000_1,99,-99.174592592,7.62,19.4905832210001
SH0200L6000_1,100,-99.1754592077132,7.71,19.4904141981162
SH0200L6000_1,101,-99.1765128968413,7.82,19.490203953771
SH0200L6000_1,102,-99.1774720583322,7.92,19.49001651132161
SH0200L6000_1,103,-99.1802226413198,8.21,19.4895878191018
SH0200L6000_1,104,-99.1807107515706,8.26,19.489540769311
SH0200L6000_1,105,-99.181027151707,8.29,19.4895190518224
SH0200L6000_1,106,-99.1812540804649,8.31,19.4895270753013
SH0200L6000_1,107,-99.1814318664992,8.33,19.4895567858704
SH0200L6000_1,108,-99.181642579575,8.35,19.48961175673569
SH0200L6000_1,109,-99.18188994699992,8.38,19.4896662420001
SH0200L6000_1,110,-99.188724824,9.13,19.491605309
SH0200L6000_1,111,-99.188985992,9.16,19.491704393000106
SH0200L6000_1,112,-99.1891711329999,9.18,19.4917939860001
SH0200L6000_1,113,-99.18936874199991,9.2,19.491913363
SH0200L6000_1,114,-99.18961070599993,9.23,19.492122646
SH0200L6000_1,115,-99.189950483,9.28,19.492471225
SH0200L6000_1,116,-99.190284836,9.33,19.4927840120001
SH0200L6000_1,117,-99.19036812385608,9.34,19.492856478285105
SH0200L6000_1,118,-99.190458153,9.35,19.492916598
SH0200L6000_1,119,-99.19067111,9.37,19.493004731
SH0200L6000_1,120,-99.1911234794385,9.42,19.49313908607261
SH0200L6000_1,121,-99.1915252131267,9.46,19.4932661558536
SH0200L6000_1,122,-99.191991296944,9.51,19.4934220321506
SH0200L6000_1,123,-99.192347699,9.55,19.493583271
SH0200L6000_1,124,-99.1928724002124,9.61,19.493814172030103
SH0200L6000_1,125,-99.193135871,9.64,19.4939158510001
SH0200L6000_1,126,-99.197993218,10.18,19.495563435000104
SH0200L6000_1,127,-99.1983133708752,10.22,19.4956816855318
SH0200L6000_1,128,-99.19852022402269,10.24,19.4957615601744
SH0200L6000_1,129,-99.198646370349,10.25,19.4958235900156
SH0200L6000_1,130,-99.1987460550872,10.26,19.4958964087031
SH0200L6000_1,131,-99.198818498,10.27,19.49595313
SH0200L6000_1,132,-99.198959967,10.29,19.4961275440001
SH0200L6000_1,133,-99.1992380629999,10.34,19.496462629000103
SH0200L6000_1,134,-99.19956108199992,10.39,19.4968342880001
SH0200L6000_1,135,-99.1999982089999,10.46,19.497302119
SH0200L6000_1,136,-99.2009578804778,10.6,19.4982079507956
SH0200L6000_1,137,-99.2011176936098,10.63,19.4983965855081
SH0200L6000_1,138,-99.2012185947068,10.65,19.4985390346397
SH0200L6000_1,139,-99.201281985,10.67,19.498682694
SH0200L6000_1,140,-99.201380662,10.71,19.499016938000103
SH0200L6000_1,141,-99.201417817,10.74,19.49929575
SH0200L6000_1,142,-99.201404801,10.76,19.4995105570001
SH0200L6000_1,143,-99.201357458,10.78,19.499715021
SH0200L6000_1,144,-99.201286958,10.81,19.4999426140001
SH0200L6000_1,145,-99.200256714,11.18,19.5031322300001
SH0200L6000_1,146,-99.200045525753,11.26,19.503781287305
SH0200L6000_1,147,-99.19976981604844,11.36,19.5046301438342
SH0200L7000_0,1,-99.20011586554968,0.0,19.5047378741249
SH0200L7000_0,2,-99.20031276678291,0.07,19.5041427394522
SH0200L7000_0,3,-99.2009094503992,0.28,19.502307743055
SH0200L7000_0,4,-99.20131954178308,0.43,19.5010358392486
SH0200L7000_0,5,-99.2016498092085,0.55,19.5000401963332
SH0200L7000_0,6,-99.2017066021453,0.58,19.4998122549874
SH0200L7000_0,7,-99.2017491885764,0.61,19.4995874456495
SH0200L7000_0,8,-99.201759046236,0.63,19.4994033212064
SH0200L7000_0,9,-99.2017562669256,0.65,19.49919530000589
SH0200L7000_0,10,-99.2017282700726,0.67,19.4989849158221
SH0200L7000_0,11,-99.2016573937381,0.7,19.4987626239834
SH0200L7000_0,12,-99.2015638571003,0.72,19.4985666592694
SH0200L7000_0,13,-99.2014299952519,0.74,19.4983850858834
SH0200L7000_0,14,-99.2003268064201,0.91,19.497317495382102
SH0200L7000_0,15,-99.2000188507656,0.95,19.4970404700944
SH0200L7000_0,16,-99.19971585394129,1.0,19.4966940973364
SH0200L7000_0,17,-99.1993446161541,1.07,19.4962138984472
SH0200L7000_0,18,-99.1987711774077,1.19,19.4953322185591
SH0200L7000_0,19,-99.1980184238327,1.34,19.4942020600292
SH0200L7000_0,20,-99.19690950099992,1.55,19.492607122
SH0200L7000_0,21,-99.1951442137108,1.86,19.49037725438649
SH0200L7000_0,22,-99.194885394,1.91,19.490050313
SH0200L7000_0,23,-99.1946732131117,1.95,19.4897660378144
SH0200L7000_0,24,-99.1945217141722,1.98,19.489582086902303
SH0200L7000_0,25,-99.194370229844,2.0,19.489410091278
SH0200L7000_0,26,-99.19418596881808,2.03,19.489238130672
SH0200L7000_0,27,-99.19098427484128,2.48,19.4865137490678
SH0200L7000_0,28,-99.19056011786247,2.55,19.4860857261398
SH0200L7000_0,29,-99.1903480067196,2.59,19.4858076264697
SH0200L7000_0,30,-99.19018431942172,2.62,19.485542387575
SH0200L7000_0,31,-99.1900705617474,2.65,19.4852842693966
SH0200L7000_0,32,-99.1899628152724,2.68,19.4849917131509
SH0200L7000_0,33,-99.1898989253765,2.71,19.484687633625
SH0200L7000_0,34,-99.18985669233808,2.75,19.4843414578303
SH0200L7000_0,35,-99.1898208944899,2.8,19.483931653024
SH0200L7000_0,36,-99.1898201430274,2.84,19.483589648336302
SH0200L7000_0,37,-99.1907147613925,4.89,19.4651628770604
SH0200L7000_0,38,-99.1907326267561,4.94,19.464670135849897
SH0200L7000_0,39,-99.19072712759493,4.98,19.4643023830991
SH0200L7000_0,40,-99.190686188,5.03,19.463859560000103
SH0200L7000_0,41,-99.1905537253806,5.11,19.4631175174474
SH0200L7000_0,42,-99.19043877769008,5.16,19.4627022935888
SH0200L7000_0,43,-99.1902043483998,5.24,19.4620138010334
SH0200L7000_0,44,-99.1899856213669,5.3,19.461546870169
SH0200L7000_0,45,-99.18990228474148,5.32,19.461420229433102
SH0200L7000_0,46,-99.18973572869407,5.34,19.4612673737166
SH0200L7000_0,47,-99.1894897818608,5.37,19.4611287680733
SH0200L7000_0,48,-99.1891707527289,5.41,19.461009725785
SH0200L7000_0,49,-99.1875828228298,5.58,19.46056722962
SH0200L7000_0,50,-99.1874895132516,5.59,19.4605346876773
SH0200L7000_0,51,-99.1873866080779,5.6,19.460487928584
SH0200L7000_0,52,-99.18724534739408,5.62,19.460407733706106
SH0200L7000_0,53,-99.1871393778329,5.63,19.4603265458564
SH0200L7000_0,54,-99.1870505107552,5.65,19.460210908520697
SH0200L7000_0,55,-99.1869929221949,5.66,19.4601124547738
SH0200L7000_0,56,-99.1869503963754,5.68,19.4599594684907
SH0200L7000_0,57,-99.1869300289531,5.7,19.4597844612688
SH0200L7000_0,58,-99.1869265455576,5.72,19.4596044392448
SH0200L7000_0,59,-99.1869394866123,5.74,19.4594270264964
SH0200L7000_0,60,-99.1869518406402,5.76,19.4592400101302
SH0200L7000_0,61,-99.1869915854369,5.79,19.4589964275905
SH0200L7000_0,62,-99.1873770086228,5.98,19.4573417710485
SH0200L7000_0,63,-99.18784471480232,6.19,19.455479220716697
SH0200L7000_0,64,-99.1879234948231,6.22,19.45525978474781
SH0200L7000_0,65,-99.1880120545216,6.24,19.4551104885028
SH0200L7000_0,66,-99.18810199692058,6.26,19.4549912619242
SH0200L7000_0,67,-99.1882660487748,6.29,19.4548063976352
SH0200L7000_0,68,-99.18975972736229,6.51,19.453387078337
SH0200L7000_0,69,-99.1899141376958,6.54,19.4532025143492
SH0200L7000_0,70,-99.1900082107082,6.56,19.453043934827
SH0200L7000_0,71,-99.19008488748491,6.58,19.4528669132746
SH0200L7000_0,72,-99.1901735608173,6.61,19.452598521837896
SH0200L7000_0,73,-99.1909705986171,6.95,19.4495918128403
SH0200L7000_0,74,-99.19100672624393,6.97,19.4494461569218
SH0200L7000_0,75,-99.1910307704364,6.98,19.4493141429798
SH0200L7000_0,76,-99.1915072895701,7.26,19.4468276632159
SH0200L7000_0,77,-99.1915223183961,7.27,19.4467465890992
SH0200L7000_0,78,-99.1915455636923,7.29,19.4465967622123
SH0200L7000_0,79,-99.19196809503391,7.63,19.4435637918242
SH0200L7000_0,80,-99.1920182690118,7.67,19.4432036308537
SH0200L7000_0,81,-99.1920235501432,7.69,19.4430027056153
SH0200L7000_0,82,-99.1920195715652,7.71,19.4428420235455
SH0200L7000_0,83,-99.1919949596077,7.73,19.4426966750894
SH0200L7000_0,84,-99.1919544322817,7.75,19.4425283845332
SH0200L7000_0,85,-99.191907929826,7.76,19.4424232253232
SH0200L7000_0,86,-99.1918574034863,7.77,19.442325721874106
SH0200L7000_0,87,-99.19177458678948,7.79,19.44220529797889
SH0200L7000_0,88,-99.19164364880992,7.81,19.4420318105694
SH0200L7000_0,89,-99.1908918843296,7.95,19.4410203223181
SH0200L7000_0,90,-99.1906453093582,8.0,19.4406840297794
SH0200L7000_0,91,-99.1905546613935,8.02,19.44050985834189
SH0200L7000_0,92,-99.19050814257092,8.03,19.440389395711698
SH0200L7000_0,93,-99.1904737135464,8.04,19.4402612688561
SH0200L7000_0,94,-99.1904331661072,8.06,19.4400738491141
SH0200L7000_0,95,-99.1904089140571,8.08,19.43991159852311
SH0200L7000_0,96,-99.19038031721529,8.1,19.439712370124
SH0200L7000_0,97,-99.190364344,8.12,19.439532421
SH0200L7000_0,98,-99.19042608371272,8.28,19.4380637376278
SH0200L7000_0,99,-99.19046597144992,8.32,19.4376859017621
SH0200L7000_0,100,-99.1911144762668,8.97,19.431848539876
SH0200L7000_0,101,-99.1911594634076,9.01,19.4315233025187
SH0200L7000_0,102,-99.191246104433,9.06,19.4311058938654
SH0200L7000_0,103,-99.1917723749248,9.45,19.427610970394
SH0200L7000_0,104,-99.19271414357692,10.21,19.4208295596054
SH0200L7000_0,105,-99.19274782265492,10.24,19.4205303407644
SH0200L7000_0,106,-99.1927765503453,10.26,19.4203139152132
SH0200L7000_0,107,-99.1928015539958,10.28,19.4201453157207
SH0200L7000_0,108,-99.1928354376593,10.29,19.420026920015303
SH0200L7000_0,109,-99.192878104027,10.31,19.419876235048
SH0200L7000_0,110,-99.1929359016059,10.33,19.4197339028667
SH0200L7000_0,111,-99.19300253401512,10.35,19.4196035168072
SH0200L7000_0,112,-99.1931132181228,10.37,19.41942884843289
SH0200L7000_0,113,-99.1935659906192,10.46,19.4186942969603
SH0200L7000_0,114,-99.1937357951984,10.49,19.4184322898156
SH0200L7000_0,115,-99.1938527329118,10.52,19.4182193566122
SH0200L7000_0,116,-99.1939155482192,10.54,19.418059085453
SH0200L7000_0,117,-99.19397077016328,10.56,19.4178713246578
SH0200L7000_0,118,-99.1940121436284,10.58,19.4176943386125
SH0200L7000_0,119,-99.1940521760322,10.61,19.41744920745861
SH0200L7000_0,120,-99.1940645741301,10.63,19.4172782301118
SH0200L7000_0,121,-99.1940656341644,10.65,19.4171096559808
SH0200L7000_0,122,-99.194056617685,10.67,19.4169446792711
SH0200L7000_0,123,-99.194036260371,10.69,19.4167797146721
SH0200L7000_0,124,-99.1940058493,10.71,19.416637476316897
SH0200L7000_0,125,-99.19394482911294,10.73,19.4164408689768
SH0200L7000_0,126,-99.1938465899444,10.76,19.4162263760012
SH0200L7000_0,127,-99.1937228064642,10.79,19.4159778329519
SH0200L7000_0,128,-99.1926038707486,11.03,19.4141156329842
SH0200L7000_0,129,-99.19206475726092,11.14,19.413312313387102
SH0200L7000_0,130,-99.19191959594048,11.17,19.4130964700622
SH0200L7000_0,131,-99.19183249989392,11.19,19.4129674422285
SH0200L7000_0,132,-99.1917933635526,11.2,19.4129041191918
SH0200L7000_0,133,-99.1917567347562,11.21,19.4128300335144
SH0200L7000_0,134,-99.1917188066902,11.22,19.4127224736908
SH0200L7000_0,135,-99.1916480273807,11.24,19.412538433062
SH0200L7000_0,136,-99.1908080809816,11.5,19.410361585404697
SH0200L7000_0,137,-99.1907044994364,11.53,19.4101405644269
SH0200L7000_0,138,-99.1895023769751,11.85,19.40749629903389
SH0200L7000_0,139,-99.1878534487149,12.26,19.4041523698795
SH0200L7000_0,140,-99.187804942942,12.27,19.4040462547012
SH0200L7000_0,141,-99.1877337342527,12.29,19.4039200776308
SH0200L7000_0,142,-99.1867544589638,12.51,19.4021902182198
SH0200L7000_0,143,-99.1863726932413,12.6,19.4015158293867
SH0200L7000_0,144,-99.1856102579999,12.75,19.4003309130001
SH0200L7000_0,145,-99.1853174349999,12.8,19.3999674460001
SH0200L7000_0,146,-99.1851951226088,12.82,19.3997953129749
SH0200L7000_0,147,-99.18512999808227,12.83,19.3996978219423
SH0200L7000_0,148,-99.1850435816438,12.85,19.3995597883408
SH0200L7000_0,149,-99.184991030981,12.86,19.3994393297801
SH0200L7000_0,150,-99.1849737593079,12.87,19.399318835308897
SH0200L7000_0,151,-99.185134208,13.05,19.397674628000104
SH0200L7000_0,152,-99.1853069542546,13.25,19.3959160791298
SH0200L7000_0,153,-99.185835844654,13.77,19.3912265658327
SH0200L7000_0,154,-99.18607792846451,14.0,19.3891699599768
SH0200L7000_0,155,-99.1864219140244,14.37,19.385881824611
SH0200L7000_0,156,-99.18689380283529,14.8,19.382079466154
SH0200L7000_0,157,-99.1881176225093,15.96,19.3717304684312
SH0200L7000_0,158,-99.1892637065063,17.1,19.3615015633223
SH0200L7000_1,1,-99.1892637065063,0.0,19.3615015633223
SH0200L7000_1,2,-99.1881176225093,1.14,19.3717304684312
SH0200L7000_1,3,-99.18689380283529,2.3,19.382079466154
SH0200L7000_1,4,-99.1864219140244,2.73,19.385881824611
SH0200L7000_1,5,-99.18607792846451,3.1,19.3891699599768
SH0200L7000_1,6,-99.185835844654,3.33,19.3912265658327
SH0200L7000_1,7,-99.1853069542546,3.85,19.3959160791298
SH0200L7000_1,8,-99.185134208,4.05,19.397674628000104
SH0200L7000_1,9,-99.1849737593079,4.23,19.399318835308897
SH0200L7000_1,10,-99.184991030981,4.24,19.3994393297801
SH0200L7000_1,11,-99.1850435816438,4.25,19.3995597883408
SH0200L7000_1,12,-99.18512999808227,4.27,19.3996978219423
SH0200L7000_1,13,-99.1851951226088,4.28,19.3997953129749
SH0200L7000_1,14,-99.1853174349999,4.3,19.3999674460001
